ID,ITEM,COMMON_NAMES,ENGLISH_NAME,CONTENT_DESC,DISPOSAL_RATE,PER_PORTION_WEIGHT,FOOD_TYPE,DATA_TYPE
J0412107,台灣鯛魚片(清蒸),NA,Tilapia,"熟,魚片解凍後,以鋁箔紙包裹放入電鍋中,外鍋加水500mL,加熱35分鐘,待冷卻連同湯汁一起均質",NA,204,魚貝類,樣品基本資料
D2100301,黑香芒果,"檬果,檨仔,菴羅果",Mango,"生鮮,南洋種,去皮及心,混合均勻打碎",32.9,262,水果類,樣品基本資料
D2100401,四季芒果,"檬果,檨仔,菴羅果(四季檨)",Mango,"生鮮,新興種,去皮及心,混合均勻打碎",19,352,水果類,樣品基本資料
D2100407,蓮花芒果,"檬果,檨仔,菴羅果",Mango,"生鮮,新興種,去皮及心,混合均勻打碎",24.3,317,水果類,樣品基本資料
J0401901,長體油胡瓜魚,柳葉魚,Mallotus villosus,"生,去頭,含魚卵,混合均勻打碎",14.6,13,魚貝類,樣品基本資料
J0400801,日本銀帶鯡,"針嘴鰮,丁香魚,魩仔,丁香,鱙仔,灰海荷鰮",Silver stripe round herring,"生,混合均勻打碎",NA,115,魚貝類,樣品基本資料
J0404801,鱖,NA,NA,"生,去鱗,去皮,去頭尾,去內臟及骨刺,混合均勻打碎",64.4,208,魚貝類,樣品基本資料
D1700801,無子紅葡萄(含皮),"蒲桃,蒲萄,草龍珠,蒲陶,葡桃",Grape,"生鮮,無子種,紅皮,含皮,混合均勻打碎",NA,5,水果類,樣品基本資料
A0550102,細米粉,NA,Rice noodle,"生,混合均勻打碎(米,玉米澱粉等)",NA,0,穀物類,樣品基本資料
D1700701,美國綠葡萄(含皮),"蒲桃,蒲萄,草龍珠,蒲陶,葡桃(青葡萄,白葡萄)",Grape,"生鮮,有子種,綠皮,去子,含皮,混合均勻打碎",8,5,水果類,樣品基本資料
D02001,木瓜平均值,"番木瓜,番瓜",Papaya; Pawpaw,"生鮮,去皮及籽,切塊混合均勻打碎",24.9,803.5,水果類,樣品平均值
B01002,山藥平均值,"山芋,山薯,田薯,薯蕷,長薯;淮山(加工後)",Chinese yam,"生鮮,去皮,混合多品種",19.2,838.3,澱粉類,樣品平均值
D3000206,豐水梨,"梨子,水梨,山褵,快果,果宗",Pear,"生鮮,豐水梨,去皮及核,混合均勻打碎",26.7,172,水果類,樣品基本資料
D3000204,新興梨,"梨子,水梨,山褵,快果,果宗",Pear,"生鮮,新興梨,去皮及核,混合均勻打碎",25.6,157,水果類,樣品基本資料
D3000205,橫山梨,"梨子,水梨,山褵,快果,果宗(三灣冬梨,粗梨)",Pear,"生鮮,橫山梨,去皮及核,混合均勻打碎",17.4,471,水果類,樣品基本資料
J2200601,鳳尾蝦仁,NA,Shelled shrimp,"生,冷凍包裝,去尾殼,混合均勻打碎",8.3,9,魚貝類,樣品基本資料
J3700101,小卷干,鎖管干(乾),Dried swordtip squid,"生,混合均勻打碎",NA,9,魚貝類,樣品基本資料
J0700401,鯔魚卵,烏魚卵,Common mullet egg; Flathead mullet egg; Grey mullet egg; Striped mullet egg,"生,混合均勻打碎(生鮮烏魚卵)",NA,0,魚貝類,樣品基本資料
J0700502,鯔魚卵(加工),"烏魚卵,烏魚子",Mullet roe,"生,加工製品,混合均勻打碎(烏魚子)",NA,0,魚貝類,樣品基本資料
I0420102,雞心(肉雞)(2021年取樣),NA,chicken heart,"生,雞臟器,混合均勻打碎",0,8,肉類,樣品基本資料
J0411901,花身副麗魚,"珍珠石斑,淡水石斑,馬拉麗體魚",Jaguar guapote、Managuense、Guapote tiger,"生,去鱗,去皮,去頭尾,去內臟及骨刺,混合均勻打碎",62.1,134,魚貝類,樣品基本資料
D0800701,南華蕉,"香蕉,芎蕉,弓蕉,甘蕉(芭蕉)",Plantain,"生鮮,去皮,混合均勻打碎",28.1,73,水果類,樣品基本資料
D20001,甜瓜平均值(光皮洋香瓜),"甜瓜,甘瓜,果瓜,香瓜,梨仔瓜,澎湖瓜,洋香瓜",Melon; Cantaloupe; Honeydew melon; Maskmelon,"生鮮,光皮洋香瓜種,去皮及籽,切塊混合均勻打碎",23.3,1026.3,水果類,樣品平均值
D1900402,金蘭西瓜,"水瓜,寒瓜,夏瓜",Watermelon,"生鮮,黃肉小瓜,圓球型,綠底綠條紋,深黃肉色;去皮及籽,混合均勻打碎",40,2290,水果類,樣品基本資料
B0700301,小馬鈴薯(珍珠馬鈴薯),"洋芋,洋薯,洋山芋,荷蘭薯,日本番薯,塊茄",Potato; White potato; Irish potato,"生鮮,黃皮種,去皮,混合均勻打碎",15,71,澱粉類,樣品基本資料
J0412002,台灣鯛魚片(生),NA,Tilapia,"生,冷凍包裝,混合均勻打碎(冷凍鮮魚片)",NA,209,魚貝類,樣品基本資料
D1500201,牛乳芭樂,"番石榴,芭樂,拔仔,扒仔,朳仔,那拔仔,藍拔",Guava,"生鮮,去蒂及籽,混合均勻打碎",12.2,349,水果類,樣品基本資料
D2100201,肯特芒果,"檬果,檨仔,菴羅果",Mango,"生鮮,西洋種,去皮及心,混合均勻打碎",22.2,577,水果類,樣品基本資料
J0416301,犬牙南極魚切片,"南極鱈,美露鱈,黑狗鱈,智利海鱸(圓鱈)",Antarctic toothfish或Patagonian toothfish,"生,去皮及骨刺,混合均勻打碎",19.9,332,魚貝類,樣品基本資料
D2800102,甜蜜桃,"毛桃,白桃",Peach,"生鮮,水蜜桃,去籽,混合均勻打碎",11.7,78,水果類,樣品基本資料
D1701001,金香葡萄(含皮),"蒲桃,蒲萄,草龍珠,蒲陶,葡桃",Grape,"生鮮,無子種,綠皮,含皮,混合均勻打碎",NA,3,水果類,樣品基本資料
J0413801,白帶魚,"白魚,裙帶,肥帶,油帶,天竺帶魚,白帶魚,黃稜油帶(澎湖)",Silverfish; Ribbon fish; Common hairtail; Cutlassfish; Atlantic cutlassfish; Cutlass fish; Australian hairtail; Hairtail; Largehead hairtail; Largeheaded ribbonfish; Hair tail,"生,去鱗,含皮,去頭尾,去內臟及骨刺,混合均勻打碎",45.4,0,魚貝類,樣品基本資料
P1004601,麻婆醬,NA,NA,"混合均勻(豆瓣,味噌,辣椒,薑,澱粉,香油,糖等)",NA,0,調味料及香辛料類,樣品基本資料
C0405101,生核桃,NA,Walnut: raw,"生,混合均勻打碎",58.5,0,堅果及種子類,樣品基本資料
P1301001,洋蔥麵包醬,NA,NA,"麵包醬,混合均勻(洋蔥,植物油,蛋,奶粉,澱粉,鹽,草漿,香草,檸檬酸等)",NA,0,調味料及香辛料類,樣品基本資料
P0600401,薏仁醋,NA,NA,"白醋,混合均勻",NA,0,調味料及香辛料類,樣品基本資料
P0500501,素食高湯,NA,NA,"混合均勻(香菇抽出物,水,植物蛋白等)",NA,0,調味料及香辛料類,樣品基本資料
P1100201,無蛋沙拉醬,NA,NA,"混合均勻(植物油,大豆卵磷脂等)",NA,0,調味料及香辛料類,樣品基本資料
G0800103,花菇,"冬(北/花/厚/毛)菇,椎茸,香蕈(信/椹),合蕈",Mushroom; Champignon; Shiitake,"生鮮,混合均勻打碎",0,0,菇類,樣品基本資料
G0800101,香菇(大),"冬(北/花/厚/毛)菇,椎茸,香蕈(信/椹),合蕈",Mushroom; Champignon; Shiitake,"生鮮,混合均勻打碎",0,448,菇類,樣品基本資料
G0810101,乾香菇,"冬(北/花/厚/毛)菇,椎茸,香蕈(信/椹),合蕈",Mushroom: dry; Champignon: dry; Shiitake: dry,"生,乾貨,混合均勻打碎",0,38,菇類,樣品基本資料
P0101601,荳蔻粉,NA,Nutmeg powder,混合均勻,NA,9,調味料及香辛料類,樣品基本資料
P0500101,高湯塊(排骨),NA,NA,"混合均勻打碎(植物油,澱粉,鹽,調味料,豚骨粉,濃縮高湯,洋蔥粉等",NA,10,調味料及香辛料類,樣品基本資料
G1400301,珊瑚菇,"金頂鮑魚菇,金頂蘑,榆黃蘑,榆(黃)蘑,黃金菇,玉皇(米)菇,粗口黃,楊柳菌,黃樹窩(金頂側耳)",NA,"生鮮,去菌柄基部,數朵混合均勻打碎",6.9,0,菇類,樣品基本資料
A0352601,蚵仔麵線,NA,Noodle string; Wheat flour string,"生,混合均勻打碎(麵粉,鹽等)",NA,0,穀物類,樣品基本資料
P1000901,麻醬,芝麻醬,Sesame sauce,混合均勻,NA,0,調味料及香辛料類,樣品基本資料
Q0100401,冷藏廣式蘿蔔糕,菜頭粿,Turnip cake; Radish cake,"冷藏真空包裝,混合均勻打碎(米,蘿蔔,豬肉,蝦米,香菇,油,蔥,火腿等)",NA,0,糕餅點心類,樣品基本資料
Q0100301,冷藏廣式芋頭粿,NA,Taro cake,"冷藏真空包裝,混合均勻打碎(米,芋頭,豬肉,蝦米等)",NA,0,糕餅點心類,樣品基本資料
H1120101,黃豆粉,大豆,Soy bean powder,"生,混合均勻",NA,0,豆類,樣品基本資料
R4700202,五香豆干,NA,Soy bean curd cake: spiced; Spiced fried beancurd;,"混合均勻打碎(黃豆,鹽,調味料等)",0,0,加工調理食品及其他類,樣品基本資料
J0404701,條紋狼鱸,NA,Striped bass,"生,去鱗,去皮,去頭尾,去內臟及骨刺,混合均勻打碎(購買時已去鱗及內臟)",52,178,魚貝類,樣品基本資料
J0412001,紅色吳郭魚,"尼羅魚;台灣鯛,紅色尼羅魚,姬鯛,紅吳郭魚,濱鯛",Red mouthbreeder; Red tilapia,"生,去鱗,去皮,去頭尾,去內臟及骨刺,混合均勻打碎(購買時已去鱗及內臟)",60.7,160,魚貝類,樣品基本資料
A0500101,秈米(台中在來2號),"在來米,長米",Long grain rice,"生,白秈米,混合均勻磨碎",NA,216,穀物類,樣品基本資料
D1500205,無子芭樂,"番石榴,芭樂,拔仔,扒仔,朳仔,那拔仔,藍拔",Guava: seedless,"生鮮,圓形,黃綠皮白肉,去蒂及籽,混合均勻打碎",7.1,425,水果類,樣品基本資料
D1500203,珍珠芭樂,"番石榴,芭樂,拔仔,扒仔,朳仔,那拔仔,藍拔",Guava,"生鮮,梨形,白黃肉,去蒂及籽,混合均勻打碎",21.1,264,水果類,樣品基本資料
J0402403,大西洋鮭魚切片(尾段),NA,Atlantic salmon,"生,去皮及骨刺,混合均勻打碎",17.1,135,魚貝類,樣品基本資料
J0402404,大西洋鮭魚生魚片,NA,Atlantic salmon,"生,混合均勻打碎",NA,268,魚貝類,樣品基本資料
D3930101,紅甘蔗汁,甘蔗,Sugarcane,"生鮮,現榨原汁,混合均勻",NA,0,水果類,樣品基本資料
D2800204,鶯哥桃,"桃子,脆桃,甜桃",Peach,"生鮮,脆桃,去籽,混合均勻打碎",10.8,87,水果類,樣品基本資料
D2800101,水蜜桃,"毛桃,白桃",Peach,"生鮮,水蜜桃,去籽,混合均勻打碎(white peach #4401)",6.4,102,水果類,樣品基本資料
J0411101,鮸,"鮸仔,敏魚,米魚,水鮸仔",Mi-iuy croaker,"生,去鱗,去皮,去頭尾,去內臟及骨刺,混合均勻打碎",57.3,236,魚貝類,樣品基本資料
J3500301,阿根廷魷,阿根廷滑柔魚,Argentine shortfin squid,"生,去外皮及骨刺,混合均勻打碎",27.3,173,魚貝類,樣品基本資料
J3501501,蝸牛肉,NA,Snail meat,"生,混合均勻打碎",NA,6,魚貝類,樣品基本資料
A0501103,發芽粳米(台粳71號),"發芽糙米,益全香米發芽米",Sprout rice,"生,混合均勻磨碎",NA,208,穀物類,樣品基本資料
D3700101,青皮葡萄柚,"西柚,朱欒",Grapefruit; Pomelo,"生鮮,青皮白肉,去皮,子及內膜,混合均勻打碎",33.1,237,水果類,樣品基本資料
D2100205,聖心芒果,"檬果,檨仔,菴羅果",Mango,"生鮮,西洋種,去皮及心,混合均勻打碎",23.7,339,水果類,樣品基本資料
J2100802,日本對蝦(小),"斑節蝦,雷公蝦,明蝦,九節蝦",Japanese king prawn; Japanese tiger prawn; Kuruma prawn; Striped prawn,"生,去殼,去頭尾,混合均勻打碎",34.4,23,魚貝類,樣品基本資料
R6800101,魚肉脯,NA,Stir fried shredded fish floss,"熟,魚製品,加鹽水煮,混合均勻打碎",0,0,加工調理食品及其他類,樣品基本資料
D0700101,紅龍果(白肉),"火龍果,仙蜜果",Pitaya; Dragon fruit,"生鮮,白肉種,去皮,混合均勻打碎",22.6,409,水果類,樣品基本資料
D0700201,紅龍果(紅肉),"火龍果,仙蜜果",Pitaya; Dragon fruit,"生鮮,紅肉種,去皮,混合均勻打碎",18.9,476,水果類,樣品基本資料
R5100401,切片火腿(雞肉),"三明治火腿,火腿片",Chicken: sandwich meat,"熟,雞肉火腿,混合均勻打碎(雞肉,鹽,糖,胡椒等)",0,19,加工調理食品及其他類,樣品基本資料
I0322001,豬空腸,粉腸,Pork jejunum,"生,豬臟器,混合均勻打碎",NA,0,肉類,樣品基本資料
I0321201,熟豬肚,豬胃,"Pork: stomach, cooked","熟,豬臟器,水煮,混合均勻打碎(豬肚)",NA,0,肉類,樣品基本資料
I0502101,櫻桃鴨胸肉片,NA,NA,"生,鴨胸部位,去骨,混合均勻打碎",NA,0,肉類,樣品基本資料
J2200701,鬚赤蝦仁,火燒蝦仁,NA,"生,混合均勻打碎",NA,3,魚貝類,樣品基本資料
D2000201,美濃瓜,"甜瓜,甘瓜,果瓜,香瓜,梨仔瓜,澎湖瓜",Melon; Honeydew melon;,"生鮮,東洋系脆瓜種,扁圓形,白綠皮肉系,去皮及籽,混合均勻打碎",31.4,310,水果類,樣品基本資料
I0100301,沙朗牛排,"里肌,大里肌,肋眼,修清肋眼肉;修清肉眼","Ribeye roll, lip-on; Cube roll","生,牛肋脊部位,冷凍產品,混合均勻打碎",NA,143,肉類,樣品基本資料
I0106201,腓力牛排,"菲力牛排,牛柳,小里肌,腰內肉,去脂腰里肌肉,全修清去膜腰裡脊肉","Filet mignon; Tenderloin; Tenderloin, side muscle off, skinned","生,牛前腰脊部位,冷凍產品,混合均勻打碎",NA,0,肉類,樣品基本資料
J0408301,赤鰭笛鯛,"紅雞仔,赤海雞,赤筆仔(臺東),赤筆,赤海,紅魚,紅鰭赤海/鐵汕婆(澎湖)",Small-mouthed nannygai; Saddle-tailed sea-perch; Pink snapper; Red bream; Red jew; Redfish; Red snapper; Scarlet snapper; Black; Crimson snapper; High brow sea perch,"生,去鱗,含皮,去頭尾,去內臟及骨刺,混合均勻打碎",55,0,魚貝類,樣品基本資料
P1300501,柚子果醬,NA,NA,混合均勻均質,0,0,調味料及香辛料類,樣品基本資料
R5300401,雞肉香腸(大),NA,"Chicken: sausage, large","生,雞肉香腸,混合均勻打碎(雞肉,鹽,糖,油脂,調味料,食品添加物等)",NA,78,加工調理食品及其他類,樣品基本資料
I0420601,雞胸骨湯,雞高湯,Chicken broth,"熟,560g雞胸骨以1L沸水燙洗2分鐘,再以2L沸水小火熬煮4小時,最後定量至2L.",NA,0,肉類,樣品基本資料
E17002,綠蘆筍平均值,"野天門冬,松葉土當歸,石刁柏,龍鬚菜","Asparagus, Spargel, Asperge, Gardon asparagus","生鮮,去皮及粗莖,數支混合均勻打碎",22.4,29.3,蔬菜類,樣品平均值
J0400602,"魩仔魚(加工,小)",魩仔,Anchovy,"熟,混合均勻打碎",NA,4,魚貝類,樣品基本資料
J0400902,日本銀帶鯡魚干(丁香魚脯),"針嘴鰮,丁香魚,魩仔,丁香,鱙仔,灰海荷鰮",Silver stripe round herring,"熟,乾貨,混合均勻打碎",0,6,魚貝類,樣品基本資料
J0700301,鮸魚卵(加工),NA,Brown croaker roe,"熟,混合均勻打碎",NA,283,魚貝類,樣品基本資料
J3500401,泡魷魚,NA,Squid,"生,混合均勻打碎",NA,320,魚貝類,樣品基本資料
B0500102,芋頭(2021年取樣),"芋頭,芋艿,芋乃,芋仔,青芋,土芝",Taro,生鮮，去皮混合均質,18.7,858,澱粉類,樣品基本資料
J0412003,台灣鯛魚片(生)(2021年),NA,Tilapia,"生,冷凍包裝,混合均勻打碎(冷凍鮮魚片)",0,110,魚貝類,樣品基本資料
P1400102,液體奶精(2021年),"奶精,奶油球",Liquid creamer,混合均質(精緻油(椰子油、棕櫚油)、奶油、奶粉、砂糖等),0,0,調味料及香辛料類,樣品基本資料
J0410101,黑棘鯛(去皮),"黑鯛,烏格,黑格,厚唇,烏毛,烏鱠,黑頰(澎湖)",Black sea bream; Blackhead seabream; Black porgy,"生,去鱗,去皮,去頭尾,去內臟及骨刺,混合均勻打碎",59.6,174,魚貝類,樣品基本資料
J0402501,麥奇鈎吻鮭(去皮),"鱒魚,虹鱒,麥奇鉤吻鱒",Rainbow trout,"生,去鱗,去皮,去頭尾,去內臟及骨刺,混合均勻打碎",50.6,264,魚貝類,樣品基本資料
D2000403,秋香洋香瓜,"甜瓜,甘瓜,果瓜,香瓜,梨仔瓜,澎湖瓜,洋香瓜,網仔瓜,哈蜜瓜",Melon; Honeydew melon;,"生鮮,網紋洋香瓜種,球形,黃皮橙肉系,去皮及籽,混合均勻打碎",44.8,465,水果類,樣品基本資料
D2000202,黃香瓜,"甜瓜,甘瓜,果瓜,香瓜,梨仔瓜,澎湖瓜",Melon; Honeydew melon;,"生鮮,東洋系脆瓜種,橢圓形,黃皮白肉系,去皮及籽,混合均勻打碎",27.6,0,水果類,樣品基本資料
J0410801,眼斑擬石首魚,紅鼓魚,Red drum,"生,去鱗,去皮,去頭尾,去內臟及骨刺,混合均勻打碎(購買時已去鱗及內臟)",53.2,250,魚貝類,樣品基本資料
J0402401,大西洋鮭魚(台灣養殖),NA,Atlantic salmon,"生,去鱗,去皮,去頭尾,去內臟及骨刺,混合均勻打碎",55.8,383,魚貝類,樣品基本資料
D3800301,檸檬汁(黃皮),NA,Lemon juice,"生鮮,榨汁混合均勻",68,37,水果類,樣品基本資料
D4130102,可可椰子汁(進口),"椰子汁,越王頭汁",Coconut juice; Coco palm juice; Coconut terr juice,"生鮮,綠皮種,去蒂,倒出內部汁液混合均勻分裝",68.8,551,水果類,樣品基本資料
D4130101,可可椰子汁(屏東),"椰子汁,越王頭汁",Coconut juice; Coco palm juice; Coconut terr juice,"生鮮,綠皮種,去蒂,倒出內部汁液混合均勻分裝",72.9,591,水果類,樣品基本資料
H1200201,豌豆莢,"荷仁(蓮/蘭)豆,花蓮豆,飛龍豆,青豆莢,胡(畢/宛/孫/丸/留)豆莢,戎菽",Pea; Garden pea,"生鮮,去蒂頭,混合均勻打碎",8,25,豆類,樣品基本資料
H1200101,豌豆仁,"荷仁(蓮/蘭)豆仁,花蓮豆仁,飛龍豆仁,青豆,胡(畢/宛/孫/丸/留)豆,戎菽",Pea; Garden pea; Sweet pea,"生鮮,混合均勻打碎",NA,0,豆類,樣品基本資料
H1200501,冷凍豌豆仁,"荷仁(蓮/蘭)豆仁,花蓮豆仁,飛龍豆仁,青豆,胡(畢/宛/孫/丸/留)豆,戎菽",Common peas: frozen; Edible podded pea: frozen,"生,冷凍包裝,混合均勻打碎",NA,136,豆類,樣品基本資料
A0500901,胚芽秈米(台中秈10號),NA,Germ rice; Rice with germ; Milled rice with embryo,"生,混合均勻磨碎",NA,209,穀物類,樣品基本資料
I0322201,豬後腳,"豬腳,豬蹄,長腳","Pork: feet, hind","生,豬腳,去骨,混合均勻打碎",45.1,376,肉類,樣品基本資料
D1800101,紅寶石蓮霧,NA,Wax(Java) apple; Wax gambuor; Wax jumbo;Bell fruit,"生鮮,粉紅色種,去蒂及籽,混合均勻打碎",9.6,114,水果類,樣品基本資料
D0800201,"北蕉(0天,綠皮)","香蕉,芎蕉,弓蕉,甘蕉",Banana,"生,綠皮北蕉,購買當日即去皮,混合均勻打碎",41.3,97,水果類,樣品基本資料
D0800301,北蕉(1天),"香蕉,芎蕉,弓蕉,甘蕉",Banana,"生,綠皮北蕉,帶皮室溫存放1天,去皮,混合均勻打碎",36.7,108,水果類,樣品基本資料
E3600101,明日葉,"鹹草,明日草,長壽草,八丈草,還陽草,珍立草,海峰人參,天賜草",NA,"生鮮,混合均勻打碎",NA,0,蔬菜類,樣品基本資料
E3200901,珍珠小白菜,珍珠白菜,Pak-choi,"生鮮,小白菜,去蒂頭,混合均勻打碎",14.8,40,蔬菜類,樣品基本資料
E7500503,糯米椒,"辣椒,番椒,番仔薑,臘椒(伏見甘長辣椒)",Hot pepper; Long pepper; Pepper,"生鮮,青辣椒,去蒂頭,混合均勻打碎",10.6,5,蔬菜類,樣品基本資料
R5100902,臘肉(腿肉),NA,"Pork: salted, cured and smoked","生,豬臘肉,混合均勻打碎(豬肉,鹽,糖,味精,食品添加物等)",0,0,加工調理食品及其他類,樣品基本資料
I0406101,二節翅(土雞),NA,"Chicken : mid-joint and tip, wild","生,雞翅部位,去骨,含皮,混合均勻打碎",38,0,肉類,樣品基本資料
I0310301,豬頸肉,松阪豬肉,Pork jowl meat,"生,混合均勻打碎",NA,0,肉類,樣品基本資料
I0804101,鴕鳥沙朗肉排,NA,NA,"生,鴕鳥上肉部位,冷凍產品,混合均勻打碎",NA,112,肉類,樣品基本資料
I0320301,豬皮,NA,NA,"生,豬臟器,混合均勻打碎",NA,0,肉類,樣品基本資料
E3300102,迷你竹筍白菜,"大白菜,黃芽菜,包心白菜,卷心白菜,山東白菜,結球白菜",Chinese cabbage,"生鮮,結球白菜,長卵圓形,混合均勻打碎",22.6,347,蔬菜類,樣品基本資料
I0102201,牛去骨肩胛小排,肥牛肉,Boneless chuck (short) rib,"生,牛肩胛部位,冷凍產品,混合均勻打碎",NA,0,肉類,樣品基本資料
A0120101,大麥仁粉,"小薏仁粉,洋薏仁粉,珍珠薏仁粉",NA,"熟,烘烤過,混合均勻",NA,0,穀物類,樣品基本資料
D15002,芭樂平均值(白肉),"番石榴,芭樂,拔仔,扒仔,朳仔,那拔仔,藍拔",Guava,"生鮮,去蒂及籽,切塊混合均勻打碎",16.8,296.7,水果類,樣品平均值
D41301,可可椰子汁平均值,"椰子汁,越王頭汁",Coconut juice; Coco palm juice; Coconut terr juice,"生鮮,綠皮種,去蒂,倒出內部汁液混合均勻分裝",71.5,571,水果類,樣品平均值
E75005,青辣椒平均值,"辣椒,番椒,番仔薑,臘椒(牛角辣椒,羊角辣椒,長辣(番)椒,青辣椒)",Hot pepper; Long pepper; Pepper,"生鮮,青辣椒,去蒂頭,數根混合均勻打碎",9.5,19,蔬菜類,樣品平均值
D27002,甜柿平均值,"柿子,柹,香柿",Persimmon,"生鮮,甜柿,去皮, 去蒂, 數個混合均勻打碎",16.5,242.5,水果類,樣品平均值
J0404901,白緣星鱠,"闊嘴格仔,鱠,過魚,石斑,紅朱鱠(臺東),粉條(澎湖)",Painted coral trout; Whitemargin lyretail grouper; White-edged lyretail; Moontail seabass; Lunar-tailed grouper; Lyretail trout; Lyretail grouper; Lyre-tail trout,"生,去鱗,去皮,去頭尾,去內臟及骨刺,混合均勻打碎",50.5,188,魚貝類,樣品基本資料
